threshold,frequency,mse,psnr,ssim,ae,acc,f1,prec,rec,spec,dice,iou,ck,roc_auc,loss
0.27499999999999997,0.9,0.8940975069999695,0.48615115880966187,,0.9105275273323059,0.16828553378582,0.22899915277957916,0.13035371899604797,0.9414224028587341,0.051530372351408005,1.0,0.1293049305677414,-0.0019353628158569336,0.4926840364933014,0.4470489029161399
0.27499999999999997,0.9,0.8946284055709839,0.48357313871383667,,0.9096112847328186,0.15933336317539215,0.21519538760185242,0.12180306762456894,0.9225887656211853,0.05036943033337593,1.0,0.1205708310008049,-0.007082819938659668,0.48240751028060913,0.44731432301244545
0.27499999999999997,0.9,0.8928106427192688,0.4924063980579376,,0.9083510041236877,0.16603393852710724,0.22190545499324799,0.12605580687522888,0.9260525107383728,0.05405580252408981,1.0,0.12479958683252335,-0.00536799430847168,0.4818115830421448,0.4464054385995648
0.27499999999999997,0.9,0.8841516971588135,0.5347321033477783,,0.9016555547714233,0.18330062925815582,0.2441483438014984,0.14049719274044037,0.9309585690498352,0.05988376960158348,1.0,0.13904836773872375,-0.002734661102294922,0.48733624815940857,0.44207574149089246
0.49999999999999994,0.9,0.6625880599021912,1.7875639200210571,,0.6795820593833923,0.33494141697883606,0.18519046902656555,0.11117164045572281,0.5541417598724365,0.30032411217689514,1.0,0.10204402357339859,-0.0543515682220459,0.41756778955459595,0.3312941706147588
0.49999999999999994,0.9,0.6748688220977783,1.7078062295913696,0.09486553817987442,0.6912987232208252,0.3239856958389282,0.18047231435775757,0.10730323195457458,0.5673277974128723,0.2872374355792999,1.0,0.09918633848428726,-0.05157506465911865,0.42261284589767456,0.33743465759956354
0.49999999999999994,0.9,0.6918132305145264,1.6001112461090088,,0.7067965865135193,0.31342554092407227,0.17927411198616028,0.10537318140268326,0.6002333164215088,0.2724802792072296,1.0,0.09846299886703491,-0.04224717617034912,0.43178120255470276,0.3459068719913679
0.49999999999999994,0.9,0.6902448534965515,1.6099681854248047,,0.7057850360870361,0.31546229124069214,0.18384069204330444,0.10853836685419083,0.6003654599189758,0.27348580956459045,1.0,0.10122498869895935,-0.04302680492401123,0.4259135127067566,0.34512261017371204
0.49999999999999994,0.9,0.6667482256889343,1.7603811025619507,,0.6842526197433472,0.3321509063243866,0.19293442368507385,0.11639636009931564,0.5634173154830933,0.29397547245025635,1.0,0.1067667007446289,-0.054779887199401855,0.4187537133693695,0.3333740163599335
0.725,0.9,0.11659514158964157,9.333194732666016,,0.13358931243419647,0.7870550155639648,0.06468132883310318,0.08066028356552124,0.053986504673957825,0.9028251767158508,1.0,0.03342153877019882,-0.05017423629760742,0.47516030073165894,0.058297600298391324
0.725,0.9,0.14822719991207123,8.29072093963623,,0.16465695202350616,0.762650728225708,0.07662183046340942,0.07825314253568649,0.07505714148283005,0.8664876222610474,1.0,0.03983711078763008,-0.0594865083694458,0.4675913453102112,0.0741135979768104
0.725,0.9,0.17267680168151855,7.627659320831299,,0.18765965104103088,0.7523582577705383,0.08921513706445694,0.08252428472042084,0.09708667546510696,0.8459061980247498,1.0,0.046690311282873154,-0.05299866199493408,0.46981382369995117,0.08633839437294834
0.725,0.9,0.14286962151527405,8.450600624084473,,0.15840977430343628,0.7733809351921082,0.0799964964389801,0.08356092870235443,0.07672372460365295,0.8760235905647278,1.0,0.041664768010377884,-0.04896056652069092,0.4726022481918335,0.0714348661774713
0.725,0.9,0.13193854689598083,8.796282768249512,,0.14944304525852203,0.7706690430641174,0.07554606348276138,0.08807752281427383,0.06613633781671524,0.8869671821594238,1.0,0.03925584256649017,-0.05233967304229736,0.472750723361969,0.06596928161396638
0.95,0.9,0.030070286244153976,15.218624114990234,,0.047064460813999176,0.8636134266853333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.01503515151827638
0.95,0.9,0.029145147651433945,15.354336738586426,,0.04557497054338455,0.8687984943389893,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.014572583234578081
0.95,0.9,0.03419588506221771,14.660261154174805,,0.049178775399923325,0.8750727772712708,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.01709794493681329
0.95,0.9,0.03205954656004906,14.940425872802734,,0.0475996732711792,0.8715841770172119,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.016029780948749423
0.95,0.9,0.032422080636024475,14.891590118408203,,0.04992661997675896,0.8583165407180786,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.016211047277967912
