threshold,nscale,norient,minWaveLength,mult,sigmaOnf,k,cutOff,g,noiseMethod,mse,psnr,ssim,ae,acc,f1,prec,rec,spec,dice,iou,ck,roc_auc,loss
0.95,3,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.013154363355954622
0.95,3,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.03539636358618736,14.51041316986084,0.857957661151886,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.017698193594114855
0.95,3,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.033030685037374496,14.810823440551758,,0.051632385700941086,0.8500808477401733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.01651534781145768
0.05,4,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.209577739238739,6.786548137664795,,0.2268502414226532,0.7190113067626953,0.19016516208648682,0.15600693225860596,0.24347475171089172,0.7935460209846497,1.0,0.10507321357727051,0.02994251251220703,0.516711950302124,0.1047888871608302
0.05,4,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.22764280438423157,6.427460193634033,0.28515374660491943,0.2406395524740219,0.7340531945228577,0.23348388075828552,0.17250102758407593,0.36116278171539307,0.7811552286148071,1.0,0.13217195868492126,0.09630602598190308,0.5711590051651001,0.1138214338105172
0.05,4,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.12479953467845917,9.037870407104492,,0.1434011608362198,0.7949333190917969,0.25887414813041687,0.28250181674957275,0.23889374732971191,0.8929957151412964,1.0,0.14868204295635223,0.14084291458129883,0.5682302713394165,0.06239975179778412
0.27499999999999997,4,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.034526702016592026,14.618448257446289,,0.05179915949702263,0.8576169013977051,0.020650237798690796,0.15185286104679108,0.011078384704887867,0.9903016090393066,1.0,0.010432839393615723,0.0022655129432678223,0.5010936260223389,0.017263343846409616
0.27499999999999997,4,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.04312526062130928,13.652681350708008,0.7742091417312622,0.05612194910645485,0.8827241659164429,0.06152915209531784,0.2999916672706604,0.034280043095350266,0.9898960590362549,1.0,0.031741078943014145,0.03943401575088501,0.5120880603790283,0.02156262498931028
0.27499999999999997,4,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.03673531115055084,14.349162101745605,,0.05533697083592415,0.8485987186431885,0.04403390362858772,0.4123607277870178,0.023258795961737633,0.9941545724868774,1.0,0.022512611001729965,0.028480708599090576,0.5092772841453552,0.018367662085895638
0.49999999999999994,4,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.026549935340881348,15.759364128112793,,0.04382242634892464,0.8642738461494446,0.00027985585620626807,0.07193413376808167,0.00014020064554642886,0.9997165203094482,1.0,0.00013994751498103142,-0.0002473592758178711,0.4999968409538269,0.013274967926538586
0.49999999999999994,4,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.035554394125938416,14.491066932678223,0.854958713054657,0.048551131039857864,0.8877471089363098,0.0013506992254406214,0.2974588871002197,0.0006768864113837481,0.999798059463501,1.0,0.0006758060189895332,0.0008419156074523926,0.5002374649047852,0.01777720273588784
0.49999999999999994,4,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.03329979255795479,14.775583267211914,,0.05190148949623108,0.8498654365539551,0.0010264654411002994,0.2086041420698166,0.0005144985625520349,0.9996557235717773,1.0,0.0005134962848387659,0.00028890371322631836,0.5001524090766907,0.01664989403305538
0.725,4,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.02631223015487194,15.798422813415527,,0.043584734201431274,0.8644964694976807,0.0,0.0,0.0,0.9999959468841553,1.0,0.0,-6.9141387939453125e-06,0.49999913573265076,0.01315611808748384
0.725,4,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.03539679944515228,14.510358810424805,0.8579450249671936,0.04839353635907173,0.8878501057624817,6.802850407439109e-07,0.0833333358168602,3.4014391303571756e-07,0.999999463558197,1.0,3.401426624805026e-07,-2.384185791015625e-07,0.4999999403953552,0.017698409741569776
0.725,4,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.03303417190909386,14.810364723205566,,0.05163586512207985,0.8500774502754211,5.088887746751425e-07,0.010869565419852734,2.544503274748422e-07,0.9999958872795105,1.0,2.544444441809901e-07,-6.4373016357421875e-06,0.4999992549419403,0.016517089859101025
0.95,4,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.013154363317755845
0.95,4,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.03539636358618736,14.51041316986084,0.857957661151886,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.017698193504766094
0.95,4,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.033030685037374496,14.810823440551758,,0.051632385700941086,0.8500808477401733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.016515347801853417
0.05,4,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.1112227514386177,9.538064002990723,,0.12849530577659607,0.7966940402984619,0.13750401139259338,0.161708265542984,0.11960213631391525,0.9028201103210449,1.0,0.07382781058549881,0.025187432765960693,0.5109248757362366,0.05561138541292166
0.05,4,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.12387174367904663,9.070277214050293,0.4612872302532196,0.1368684619665146,0.8189274072647095,0.2022191286087036,0.19986677169799805,0.20462752878665924,0.8965231776237488,1.0,0.11248263716697693,0.10010898113250732,0.550575315952301,0.06193586208159104
0.05,4,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.06816454231739044,11.664414405822754,,0.08676616847515106,0.8318350315093994,0.18485155701637268,0.33819061517715454,0.1271847039461136,0.9561062455177307,1.0,0.10183825343847275,0.11209261417388916,0.5435599684715271,0.03408225003950065
0.27499999999999997,4,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.028399908915162086,15.466830253601074,,0.04567238688468933,0.8626905083656311,0.005189781542867422,0.1418020874261856,0.002643260871991515,0.9974925518035889,1.0,0.002601641695946455,0.00023180246353149414,0.5002654790878296,0.01419995359696498
0.27499999999999997,4,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.037591591477394104,14.249092102050781,0.8283759951591492,0.05058828741312027,0.8864074945449829,0.019770104438066483,0.3067720830440521,0.010214181616902351,0.9970844388008118,1.0,0.009983742609620094,0.012633860111236572,0.5036493539810181,0.018795789496507495
0.27499999999999997,4,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.03459036722779274,14.610447883605957,,0.05319206416606903,0.8492193818092346,0.014826118014752865,0.36240237951278687,0.007567862048745155,0.9976518154144287,1.0,0.0074684228748083115,0.00874638557434082,0.5028175711631775,0.01729518557838913
0.49999999999999994,4,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.026364021003246307,15.78988265991211,,0.043636515736579895,0.8644483089447021,5.909473475185223e-05,0.06713555008172989,2.9560378607129678e-05,0.9999355673789978,1.0,2.9548240490839817e-05,-6.020069122314453e-05,0.49999895691871643,0.013182013009920985
0.49999999999999994,4,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.03542465344071388,14.506943702697754,0.8573293089866638,0.04842139780521393,0.8878307938575745,0.00021896636462770402,0.2778257131576538,0.00010952634329441935,0.9999640583992004,1.0,0.00010949517309200019,0.00013065338134765625,0.5000367760658264,0.017712338668643496
0.49999999999999994,4,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.03309852257370949,14.801913261413574,,0.05170022323727608,0.8500229120254517,0.00017038681835401803,0.1530379205942154,8.524086297256872e-05,0.9999167919158936,1.0,8.520067058270797e-05,3.516674041748047e-06,0.5000169277191162,0.016549266198255856
0.725,4,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.026309140026569366,15.798933029174805,,0.04358164221048355,0.8644995093345642,0.0,0.0,0.0,0.999999463558197,1.0,0.0,-9.5367431640625e-07,0.4999998211860657,0.01315457319533619
0.725,4,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.03539644181728363,14.510403633117676,0.8579545021057129,0.04839318245649338,0.8878504037857056,0.0,0.0,0.0,0.9999999403953552,1.0,0.0,-1.1920928955078125e-07,0.4999999701976776,0.017698231671820396
0.725,4,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.03303103148937225,14.810778617858887,,0.051632728427648544,0.8500805497169495,0.0,0.0,0.0,0.9999996423721313,1.0,0.0,-5.960464477539062e-07,0.49999988079071045,0.016515519434308436
0.95,4,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.013154363409287391
0.95,4,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.03539636731147766,14.510412216186523,0.8579577803611755,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.017698193609539885
0.95,4,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.033030685037374496,14.810823440551758,,0.051632385700941086,0.8500808477401733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.01651534782648253
0.05,4,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.05709557607769966,12.433974266052246,,0.07436805963516235,0.8398506045341492,0.07313543558120728,0.16945679485797882,0.04663022980093956,0.9641783833503723,1.0,0.037955667823553085,0.015565574169158936,0.5057049989700317,0.028547792998742806
0.05,4,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.06664077937602997,11.762598991394043,0.6360968351364136,0.07963746786117554,0.8648242354393005,0.13886402547359467,0.24314939975738525,0.09718286246061325,0.9617893695831299,1.0,0.07461251318454742,0.07993447780609131,0.5294861197471619,0.03332039571425412
0.05,4,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.04515930637717247,13.452527046203613,,0.06376101821660995,0.8449469804763794,0.10645850002765656,0.3912644386291504,0.061611078679561615,0.9830950498580933,1.0,0.05622189864516258,0.06845980882644653,0.5234423279762268,0.022579668109556222
0.27499999999999997,4,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.02680877596139908,15.717228889465332,,0.04408127814531326,0.8640486001968384,0.001175982877612114,0.13090409338474274,0.0005906444857828319,0.999385416507721,1.0,0.0005883374251425266,-4.1365623474121094e-05,0.500063419342041,0.013404392896029668
0.27499999999999997,4,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.03609103336930275,14.426006317138672,0.8488036394119263,0.0490877665579319,0.8873393535614014,0.005041944794356823,0.2637924253940582,0.002545296913012862,0.9991027116775513,1.0,0.0025273438077419996,0.0029045939445495605,0.500823974609375,0.0180455224722391
0.27499999999999997,4,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.03371024504303932,14.722379684448242,,0.052311934530735016,0.8495797514915466,0.004024642053991556,0.2740626037120819,0.00202720589004457,0.9990529417991638,1.0,0.002016378566622734,0.0018271207809448242,0.5006030797958374,0.016855123742118516
0.49999999999999994,4,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.02632129192352295,15.796927452087402,,0.043593794107437134,0.8644883632659912,1.1260009159741458e-05,0.05830903723835945,5.630548002955038e-06,0.9999856948852539,1.0,5.630036412185291e-06,-1.4901161193847656e-05,0.49999868869781494,0.013160648574687578
0.49999999999999994,4,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.03540109843015671,14.509832382202148,0.8578526377677917,0.04839783534407616,0.8878470063209534,4.1494538891129196e-05,0.2850467264652252,2.074877920676954e-05,0.9999934434890747,1.0,2.0747698727063835e-05,2.5153160095214844e-05,0.5000070929527283,0.01770055872912053
0.49999999999999994,4,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.033044811338186264,14.808966636657715,,0.051646508276462555,0.8500688076019287,3.511008253553882e-05,0.1516483575105667,1.7557073078933172e-05,0.9999826550483704,1.0,1.755534867697861e-05,2.980232238769531e-07,0.5000030398368835,0.0165224086143486
0.725,4,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.026308834552764893,15.798983573913574,,0.04358133673667908,0.8644998073577881,0.0,0.0,0.0,0.9999998211860657,1.0,0.0,-2.384185791015625e-07,0.4999999701976776,0.01315442059125656
0.725,4,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.03539636358618736,14.51041316986084,0.857957661151886,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.017698193532705773
0.725,4,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.03303080052137375,14.810808181762695,,0.05163250118494034,0.8500807285308838,0.0,0.0,0.0,0.9999998211860657,1.0,0.0,-3.5762786865234375e-07,0.4999999701976776,0.0165154049944091
0.95,4,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.01315436333238052
0.95,4,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.03539636358618736,14.51041316986084,0.857957661151886,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.017698193580145016
0.95,4,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.033030685037374496,14.810823440551758,,0.051632385700941086,0.8500808477401733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.016515347813967886
0.05,5,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.189130961894989,7.2323737144470215,,0.20640340447425842,0.7380831837654114,0.19510678946971893,0.16715897619724274,0.23427613079547882,0.817048966884613,1.0,0.10809879750013351,0.043894171714782715,0.5240368843078613,0.09456545485765673
0.05,5,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.20842143893241882,6.810575485229492,0.3178558051586151,0.2214181274175644,0.750110387802124,0.23301026225090027,0.17765942215919495,0.33845919370651245,0.8021084666252136,1.0,0.13186848163604736,0.10073745250701904,0.570283830165863,0.1042107050283812
0.05,5,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.11768040806055069,9.292957305908203,,0.1362820565700531,0.80144864320755,0.26496341824531555,0.2977118194103241,0.23870570957660675,0.9006932377815247,1.0,0.15271344780921936,0.15178823471069336,0.5715067386627197,0.05884020530036651
0.27499999999999997,5,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.03082195296883583,15.111398696899414,,0.04809446632862091,0.8608012199401855,0.012693432159721851,0.16303735971450806,0.006603788584470749,0.9946864247322083,1.0,0.006387254223227501,0.002166748046875,0.5008933544158936,0.015410981070692862
0.27499999999999997,5,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.04018377885222435,13.959491729736328,0.8060057759284973,0.053180523216724396,0.884682297706604,0.03932955488562584,0.29921039938926697,0.021048106253147125,0.9937729239463806,1.0,0.020059237256646156,0.02495598793029785,0.5074105262756348,0.020091896596422885
0.27499999999999997,5,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.035991769284009933,14.437967300415039,,0.05459344759583473,0.8487359881401062,0.031112046912312508,0.3915749788284302,0.01619958132505417,0.9955609440803528,1.0,0.015801837667822838,0.01943182945251465,0.5061692595481873,0.017995886349474525
0.49999999999999994,5,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.026423975825309753,15.780016899108887,,0.04369647055864334,0.864393949508667,0.00015919454745016992,0.08457860350608826,7.967225974425673e-05,0.9998648166656494,1.0,7.960361108416691e-05,-9.584426879882812e-05,0.5000017285346985,0.01321199133215726
0.49999999999999994,5,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.03551650792360306,14.495696067810059,0.8560436367988586,0.04851324111223221,0.8877537250518799,0.00056043965741992,0.19713261723518372,0.0002806187258102,0.999855637550354,1.0,0.0002802983799483627,0.00024175643920898438,0.5000681281089783,0.01775826176686678
0.49999999999999994,5,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.03320926055312157,14.787407875061035,,0.051810964941978455,0.8499289155006409,0.0004756221896968782,0.15980876982212067,0.0002381655212957412,0.999779224395752,1.0,0.000237867672694847,2.950429916381836e-05,0.5000351667404175,0.01660463341743037
0.725,5,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.02630952186882496,15.798869132995605,,0.04358202591538429,0.8644992113113403,0.0,0.0,0.0,0.9999991059303284,1.0,0.0,-1.5497207641601562e-06,0.49999967217445374,0.01315476392172298
0.725,5,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.035396452993154526,14.510401725769043,0.8579545021057129,0.04839319363236427,0.8878505229949951,6.802871439504088e-07,0.3333333432674408,3.4014391303571756e-07,0.9999999403953552,1.0,3.401436856620421e-07,4.172325134277344e-07,0.5000001192092896,0.017698238117154687
0.725,5,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.03303142637014389,14.810726165771484,,0.05163311958312988,0.8500801920890808,5.088980969958357e-07,0.05000000074505806,2.544503274748422e-07,0.9999991059303284,1.0,2.544491053413367e-07,-1.0728836059570312e-06,0.4999998211860657,0.016515716505621305
0.95,5,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.01315436332688717
0.95,5,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.03539636358618736,14.51041316986084,0.857957661151886,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.017698193590331358
0.95,5,6,5,2.4,0.45,2.0,0.35,10.0,-1,0.033030685037374496,14.810823440551758,,0.051632385700941086,0.8500808477401733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.01651534778922963
0.05,5,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.0897836983203888,10.468024253845215,,0.10705617815256119,0.8156506419181824,0.12999752163887024,0.1802852600812912,0.10164518654346466,0.9275624752044678,1.0,0.06951729953289032,0.03578990697860718,0.514491081237793,0.04489185759215616
0.05,5,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.10234379023313522,9.899385452270508,0.5278792381286621,0.1153404638171196,0.8369537591934204,0.19429896771907806,0.2179178148508072,0.1752992868423462,0.9205310940742493,1.0,0.10760306566953659,0.10478240251541138,0.5479151606559753,0.05117189007927664
0.05,5,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.06266642361879349,12.02964973449707,,0.08126809448003769,0.8361271023750305,0.18202617764472961,0.3616270422935486,0.12162268161773682,0.9621361494064331,1.0,0.10012585669755936,0.11526179313659668,0.5431960821151733,0.0313332012493629
0.27499999999999997,5,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.027403926476836205,15.621871948242188,,0.04467640072107315,0.8635614514350891,0.003103304887190461,0.15578128397464752,0.0015672630397602916,0.9986687898635864,1.0,0.0015540637541562319,0.00040519237518310547,0.5002322196960449,0.013701963033802379
0.27499999999999997,5,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.03687399998307228,14.332797050476074,0.8414202928543091,0.04987071827054024,0.8867608904838562,0.009413008578121662,0.24843232333660126,0.004797389730811119,0.9981667399406433,1.0,0.004728760104626417,0.005185723304748535,0.5014820694923401,0.01843700641999021
0.27499999999999997,5,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.03431262448430061,14.64546012878418,,0.052914299070835114,0.8492030501365662,0.008019551634788513,0.29068052768707275,0.00406586192548275,0.9982502460479736,1.0,0.004025918431580067,0.0038995742797851562,0.501257061958313,0.017156308334399576
0.49999999999999994,5,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.02633383497595787,15.7948579788208,,0.043606337159872055,0.8644760251045227,1.914010863401927e-05,0.04878048598766327,9.571931514074095e-06,0.9999706745147705,1.0,9.570145266479813e-06,-3.409385681152344e-05,0.4999963343143463,0.01316692097252838
0.49999999999999994,5,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.03541596233844757,14.50800895690918,0.8576230406761169,0.04841269925236702,0.8878334164619446,7.821503822924569e-05,0.169366717338562,3.9116552216000855e-05,0.9999757409095764,1.0,3.9109047065721825e-05,2.6345252990722656e-05,0.5000073909759521,0.01770799040212296
0.49999999999999994,5,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.033068157732486725,14.805899620056152,,0.051669854670763016,0.8500464558601379,6.155906157800928e-05,0.10576923191547394,3.0788491130806506e-05,0.9999540448188782,1.0,3.078047666349448e-05,-2.574920654296875e-05,0.4999980330467224,0.016534080770927752
0.725,5,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.026308797299861908,15.798989295959473,,0.04358129948377609,0.8644998669624329,0.0,0.0,0.0,0.9999999403953552,1.0,0.0,-1.1920928955078125e-07,0.4999999403953552,0.013154401494378028
0.725,5,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.03539636358618736,14.51041316986084,0.857957661151886,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.01769819356064545
0.725,5,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.033030763268470764,14.810813903808594,,0.051632460206747055,0.8500807881355286,0.0,0.0,0.0,0.9999998807907104,1.0,0.0,-1.1920928955078125e-07,0.4999999403953552,0.01651538587388371
0.95,5,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.013154363365595265
0.95,5,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.03539636731147766,14.510412216186523,0.857957661151886,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.017698193568794523
0.95,5,6,5,2.4,0.55,2.0,0.35,10.0,-1,0.033030685037374496,14.810823440551758,,0.051632385700941086,0.8500808477401733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.016515347830957247
0.05,5,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.04626825451850891,13.34716796875,,0.0635407418012619,0.8491346836090088,0.05795329809188843,0.188284233212471,0.03424724563956261,0.9768585562705994,1.0,0.02984135039150715,0.01695394515991211,0.5058434009552002,0.02313412074438259
0.05,5,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.056429073214530945,12.484971046447754,0.7023204565048218,0.06942581385374069,0.8729434013366699,0.11576211452484131,0.2636875808238983,0.07415954023599625,0.9738423824310303,1.0,0.061437103897333145,0.06997209787368774,0.5240009427070618,0.028214547608513385
0.05,5,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.043268412351608276,13.638290405273438,,0.06187007948756218,0.8459696769714355,0.09528899192810059,0.39891043305397034,0.054106827825307846,0.9856215119361877,1.0,0.050028055906295776,0.06168639659881592,0.5205227732658386,0.021634199487473443
0.27499999999999997,5,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.026587802916765213,15.753174781799316,,0.0438602976500988,0.8642501831054688,0.0008075303630903363,0.1525891274213791,0.00040483640623278916,0.9996476173400879,1.0,0.0004039282794110477,9.047985076904297e-05,0.5000720024108887,0.013293903920951044
0.27499999999999997,5,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.03590970113873482,14.447881698608398,0.8526891469955444,0.04890643060207367,0.8874218463897705,0.002240858506411314,0.1855231523513794,0.0011272369883954525,0.9993749260902405,1.0,0.0011216859566047788,0.0008875131607055664,0.500251054763794,0.017954853943665514
0.27499999999999997,5,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.03358608856797218,14.738405227661133,,0.05218776687979698,0.8496209979057312,0.002110149012878537,0.2043938785791397,0.001060549053363502,0.9992719292640686,1.0,0.001056188833899796,0.000563204288482666,0.5001973509788513,0.016793041095900327
0.49999999999999994,5,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.02631482295691967,15.797994613647461,,0.043587327003479004,0.8644938468933105,2.252112835776643e-06,0.02380952425301075,1.1261096233283752e-06,0.9999927878379822,1.0,1.1260576684435364e-06,-1.0609626770019531e-05,0.4999982714653015,0.013157415102161969
0.49999999999999994,5,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.03539840877056122,14.510161399841309,0.8579115867614746,0.04839514568448067,0.8878489136695862,1.2925117516715545e-05,0.23749999701976776,6.462734290835215e-06,0.9999974370002747,1.0,6.462600595114054e-06,6.794929504394531e-06,0.5000019073486328,0.01769921340193832
0.49999999999999994,5,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.03303799033164978,14.809863090515137,,0.05163969099521637,0.8500739932060242,7.633102541149128e-06,0.0714285746216774,3.816754997387761e-06,0.9999911785125732,1.0,3.8165658224897925e-06,-8.344650268554688e-06,0.4999988377094269,0.016518999769562136
0.725,5,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.013154363313754067
0.725,5,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.03539636731147766,14.510412216186523,0.857957661151886,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.01769819350040052
0.725,5,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.033030685037374496,14.810823440551758,,0.051632385700941086,0.8500808477401733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.016515347815568595
0.95,5,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.02630872093141079,15.799001693725586,,0.04358122497797012,0.8644999861717224,0.0,0.0,0.0,1.0,1.0,0.0,-1.1920928955078125e-07,0.5,0.013154363378073533
0.95,5,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.03539636731147766,14.510412216186523,0.8579577803611755,0.04839310795068741,0.8878505229949951,0.0,0.0,0.0,1.0,1.0,0.0,5.960464477539063e-08,0.5,0.017698193552787414
0.95,5,6,5,2.4,0.65,2.0,0.35,10.0,-1,0.033030685037374496,14.810823440551758,,0.051632385700941086,0.8500808477401733,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.01651534780450914
0.05,3,4,3,1.8,0.45,3.0,0.35,10.0,-1,0.22112110257148743,6.5536980628967285,,0.23839369416236877,0.7059568762779236,0.17035120725631714,0.1378951519727707,0.22278840839862823,0.7816877365112305,1.0,0.09310596436262131,0.0035536885261535645,0.5012031197547913,0.11056060328148305
0.05,3,4,3,1.8,0.45,3.0,0.35,10.0,-1,0.24978113174438477,6.0244035720825195,0.16479839384555817,0.26277804374694824,0.7144189476966858,0.219077929854393,0.15799035131931305,0.3571847975254059,0.7595431804656982,1.0,0.12301376461982727,0.07527107000350952,0.5583640336990356,0.12489066332578659
0.05,3,4,3,1.8,0.45,3.0,0.35,10.0,-1,0.1737673431634903,7.600318431854248,,0.1923689991235733,0.7497150301933289,0.2252236008644104,0.21013043820858002,0.2426527440547943,0.8391399383544922,1.0,0.1269025206565857,0.07689166069030762,0.5422207117080688,0.08688367372378707
0.27499999999999997,3,4,3,1.8,0.45,3.0,0.35,10.0,-1,0.047293610870838165,13.251975059509277,,0.06456608325242996,0.8464993834495544,0.038770921528339386,0.1279640793800354,0.022846512496471405,0.9755971431732178,1.0,0.019768686965107918,-0.002380967140197754,0.5006335377693176,0.02364680826825861
