threshold,sigma,low_threshold,high_threshold,mse,psnr,ssim,ae,acc,f1,prec,rec,spec,dice,iou,ck,roc_auc,loss
0.95,1.5,0.15,0.3,0.26523202657699585,5.763740062713623,,0.2838338315486908,0.6919819712638855,0.28927353024482727,0.22113215923309326,0.418114572763443,0.7402808666229248,1.0,0.16909396648406982,0.11588388681411743,0.5789027810096741,0.13261603452905546
0.05,2,0.15,0.3,0.23045913875102997,6.374060153961182,,0.247731551527977,0.6977460980415344,0.1734614223241806,0.13778507709503174,0.23406808078289032,0.7704222202301025,1.0,0.09496729075908661,0.0034683942794799805,0.49655434489250183,0.11522956692177104
0.05,2,0.15,0.3,0.26085442304611206,5.836017608642578,0.436562716960907,0.27385103702545166,0.7131974697113037,0.25197020173072815,0.17807206511497498,0.43071097135543823,0.7488799095153809,1.0,0.14414525032043457,0.11087453365325928,0.5897954702377319,0.1304271984915249
0.05,2,0.15,0.3,0.0931687131524086,10.30729866027832,,0.11177036166191101,0.8225189447402954,0.26129603385925293,0.3474559485912323,0.2093762457370758,0.9306519627571106,1.0,0.15028207004070282,0.16742944717407227,0.5708518624305725,0.04658434268756537
0.27499999999999997,2,0.15,0.3,0.23045913875102997,6.374060153961182,,0.247731551527977,0.6977460980415344,0.1734614223241806,0.13778507709503174,0.23406808078289032,0.7704222202301025,1.0,0.09496729075908661,0.0034683942794799805,0.49655434489250183,0.11522956719592913
0.27499999999999997,2,0.15,0.3,0.26085442304611206,5.836017608642578,0.436562716960907,0.27385103702545166,0.7131974697113037,0.25197020173072815,0.17807206511497498,0.43071097135543823,0.7488799095153809,1.0,0.14414525032043457,0.11087453365325928,0.5897954702377319,0.13042719837685582
0.27499999999999997,2,0.15,0.3,0.0931687131524086,10.30729866027832,,0.11177036166191101,0.8225189447402954,0.26129603385925293,0.3474559485912323,0.2093762457370758,0.9306519627571106,1.0,0.15028207004070282,0.16742944717407227,0.5708518624305725,0.04658434260898502
0.49999999999999994,2,0.15,0.3,0.23045913875102997,6.374060153961182,,0.247731551527977,0.6977460980415344,0.1734614223241806,0.13778507709503174,0.23406808078289032,0.7704222202301025,1.0,0.09496729075908661,0.0034683942794799805,0.49655434489250183,0.11522956700035138
0.49999999999999994,2,0.15,0.3,0.26085442304611206,5.836017608642578,0.436562716960907,0.27385103702545166,0.7131974697113037,0.25197020173072815,0.17807206511497498,0.43071097135543823,0.7488799095153809,1.0,0.14414525032043457,0.11087453365325928,0.5897954702377319,0.13042719833785668
0.49999999999999994,2,0.15,0.3,0.0931687131524086,10.30729866027832,,0.11177036166191101,0.8225189447402954,0.26129603385925293,0.3474559485912323,0.2093762457370758,0.9306519627571106,1.0,0.15028207004070282,0.16742944717407227,0.5708518624305725,0.04658434271230363
0.725,2,0.15,0.3,0.23045913875102997,6.374060153961182,,0.247731551527977,0.6977460980415344,0.1734614223241806,0.13778507709503174,0.23406808078289032,0.7704222202301025,1.0,0.09496729075908661,0.0034683942794799805,0.49655434489250183,0.11522956687229452
0.725,2,0.15,0.3,0.26085442304611206,5.836017608642578,0.436562716960907,0.27385103702545166,0.7131974697113037,0.25197020173072815,0.17807206511497498,0.43071097135543823,0.7488799095153809,1.0,0.14414525032043457,0.11087453365325928,0.5897954702377319,0.13042719819117338
0.725,2,0.15,0.3,0.0931687131524086,10.30729866027832,,0.11177036166191101,0.8225189447402954,0.26129603385925293,0.3474559485912323,0.2093762457370758,0.9306519627571106,1.0,0.15028207004070282,0.16742944717407227,0.5708518624305725,0.0465843425274943
0.95,2,0.15,0.3,0.23045913875102997,6.374060153961182,,0.247731551527977,0.6977460980415344,0.1734614223241806,0.13778507709503174,0.23406808078289032,0.7704222202301025,1.0,0.09496729075908661,0.0034683942794799805,0.49655434489250183,0.11522956690809223
0.95,2,0.15,0.3,0.26085442304611206,5.836017608642578,0.436562716960907,0.27385103702545166,0.7131974697113037,0.25197020173072815,0.17807206511497498,0.43071097135543823,0.7488799095153809,1.0,0.14414525032043457,0.11087453365325928,0.5897954702377319,0.13042719854973256
0.95,2,0.15,0.3,0.0931687131524086,10.30729866027832,,0.11177036166191101,0.8225189447402954,0.26129603385925293,0.3474559485912323,0.2093762457370758,0.9306519627571106,1.0,0.15028207004070282,0.16742944717407227,0.5708518624305725,0.046584342582209504
0.05,0.5,0.29,0.3,0.7830393314361572,1.0621641874313354,,0.8003113269805908,0.26339221000671387,0.23718130588531494,0.1379476934671402,0.8451348543167114,0.17221102118492126,1.0,0.13454660773277283,0.005486547946929932,0.5040193796157837,0.39151944223791363
0.05,0.5,0.29,0.3,0.7476092576980591,1.2632532119750977,0.05147678777575493,0.7606057524681091,0.28689509630203247,0.21343980729579926,0.12178491801023483,0.8627192974090576,0.21415944397449493,1.0,0.11946970224380493,0.02101808786392212,0.5384393930435181,0.37380442013032733
0.05,0.5,0.29,0.3,0.7287760376930237,1.3740590810775757,,0.7473776936531067,0.3205900490283966,0.2698858380317688,0.16085843741893768,0.8375952839851379,0.22941170632839203,1.0,0.15599308907985687,0.02452188730239868,0.5311324596405029,0.36438792156986893
0.27499999999999997,0.5,0.29,0.3,0.7830393314361572,1.0621641874313354,,0.8003113269805908,0.26339221000671387,0.23718130588531494,0.1379476934671402,0.8451348543167114,0.17221102118492126,1.0,0.13454660773277283,0.005486547946929932,0.5040193796157837,0.391519441222772
0.27499999999999997,0.5,0.29,0.3,0.7476092576980591,1.2632532119750977,0.05147678777575493,0.7606058716773987,0.28689509630203247,0.21343980729579926,0.12178491801023483,0.8627192974090576,0.21415944397449493,1.0,0.11946970224380493,0.02101808786392212,0.5384393930435181,0.37380442169727757
0.27499999999999997,0.5,0.29,0.3,0.7287760376930237,1.3740590810775757,,0.7473776936531067,0.3205900490283966,0.2698858380317688,0.16085843741893768,0.8375952839851379,0.22941170632839203,1.0,0.15599308907985687,0.02452188730239868,0.5311324596405029,0.36438792331377046
0.49999999999999994,0.5,0.29,0.3,0.7830393314361572,1.0621641874313354,,0.8003113269805908,0.26339221000671387,0.23718130588531494,0.1379476934671402,0.8451348543167114,0.17221102118492126,1.0,0.13454660773277283,0.005486547946929932,0.5040193796157837,0.39151944223791363
0.49999999999999994,0.5,0.29,0.3,0.7476092576980591,1.2632532119750977,0.05147679150104523,0.7606057524681091,0.28689509630203247,0.21343980729579926,0.12178491801023483,0.8627192974090576,0.21415944397449493,1.0,0.11946970224380493,0.02101808786392212,0.5384393930435181,0.37380442161113026
0.49999999999999994,0.5,0.29,0.3,0.7287760376930237,1.3740590810775757,,0.7473776936531067,0.3205900490283966,0.2698858380317688,0.16085843741893768,0.8375952839851379,0.22941170632839203,1.0,0.15599308907985687,0.02452188730239868,0.5311324596405029,0.3643879220751114
0.725,0.5,0.29,0.3,0.7830393314361572,1.0621641874313354,,0.8003113269805908,0.26339221000671387,0.23718130588531494,0.1379476934671402,0.8451348543167114,0.17221102118492126,1.0,0.13454660773277283,0.005486547946929932,0.5040193796157837,0.3915194423031062
0.725,0.5,0.29,0.3,0.7476092576980591,1.2632532119750977,0.05147678777575493,0.7606057524681091,0.28689509630203247,0.21343980729579926,0.12178491801023483,0.8627192974090576,0.21415944397449493,1.0,0.11946970224380493,0.02101808786392212,0.5384393930435181,0.37380442264489827
0.725,0.5,0.29,0.3,0.7287760376930237,1.3740590810775757,,0.7473776936531067,0.3205900490283966,0.2698858380317688,0.16085843741893768,0.8375952839851379,0.22941170632839203,1.0,0.15599308907985687,0.02452188730239868,0.5311324596405029,0.3643879234069027
0.95,0.5,0.29,0.3,0.7830393314361572,1.0621641874313354,,0.8003113269805908,0.26339221000671387,0.23718130588531494,0.1379476934671402,0.8451348543167114,0.17221102118492126,1.0,0.13454660773277283,0.005486547946929932,0.5040193796157837,0.39151944073848427
0.95,0.5,0.29,0.3,0.7476092576980591,1.2632532119750977,0.05147678777575493,0.7606057524681091,0.28689509630203247,0.21343980729579926,0.12178491801023483,0.8627192974090576,0.21415944397449493,1.0,0.11946970224380493,0.02101808786392212,0.5384393930435181,0.3738044214644469
0.95,0.5,0.29,0.3,0.7287760376930237,1.3740590810775757,,0.7473776936531067,0.3205900490283966,0.2698858380317688,0.16085843741893768,0.8375952839851379,0.22941170632839203,1.0,0.15599308907985687,0.02452188730239868,0.5311324596405029,0.3643879209761508
0.05,1.0,0.29,0.3,0.523226261138916,2.8131043910980225,,0.5404988527297974,0.4654461145401001,0.22035035490989685,0.13731175661087036,0.5574890375137329,0.4510194957256317,1.0,0.12381669878959656,0.0037151575088500977,0.4983339011669159,0.26161313134711234
0.05,1.0,0.29,0.3,0.5462409853935242,2.62615704536438,0.11907246708869934,0.5592377185821533,0.46628648042678833,0.23066255450248718,0.13757121562957764,0.7134131193161011,0.4350704848766327,1.0,0.13036662340164185,0.05249512195587158,0.5742418169975281,0.2731204743555281
0.05,1.0,0.29,0.3,0.4156489670276642,3.812732696533203,,0.4342505931854248,0.5696101188659668,0.27657052874565125,0.18487200140953064,0.548762857913971,0.5732867121696472,1.0,0.16047684848308563,0.06740826368331909,0.5600571036338806,0.20782443877891638
0.27499999999999997,1.0,0.29,0.3,0.523226261138916,2.8131043910980225,,0.5404988527297974,0.4654461145401001,0.22035035490989685,0.13731175661087036,0.5574890375137329,0.4510194957256317,1.0,0.12381669878959656,0.0037151575088500977,0.4983339011669159,0.261613132301718
0.27499999999999997,1.0,0.29,0.3,0.5462409853935242,2.62615704536438,0.11907247453927994,0.5592377185821533,0.46628648042678833,0.23066255450248718,0.13757121562957764,0.7134131193161011,0.4350704848766327,1.0,0.13036662340164185,0.05249512195587158,0.5742418169975281,0.2731204756803345
0.27499999999999997,1.0,0.29,0.3,0.4156489670276642,3.812732696533203,,0.4342505931854248,0.5696101188659668,0.27657052874565125,0.18487200140953064,0.548762857913971,0.5732867121696472,1.0,0.16047684848308563,0.06740826368331909,0.5600571036338806,0.2078244382608682
0.49999999999999994,1.0,0.29,0.3,0.523226261138916,2.8131043910980225,,0.5404988527297974,0.4654461145401001,0.22035035490989685,0.13731175661087036,0.5574890375137329,0.4510194957256317,1.0,0.12381669878959656,0.0037151575088500977,0.4983339011669159,0.2616131325811148
0.49999999999999994,1.0,0.29,0.3,0.5462409853935242,2.62615704536438,0.11907247453927994,0.5592377185821533,0.46628648042678833,0.23066255450248718,0.13757121562957764,0.7134131193161011,0.4350704848766327,1.0,0.13036662340164185,0.05249512195587158,0.5742418169975281,0.2731204758316744
0.49999999999999994,1.0,0.29,0.3,0.4156489670276642,3.812732696533203,,0.4342505931854248,0.5696101188659668,0.27657052874565125,0.18487200140953064,0.548762857913971,0.5732867121696472,1.0,0.16047684848308563,0.06740826368331909,0.5600571036338806,0.20782443898846395
0.725,1.0,0.29,0.3,0.523226261138916,2.8131043910980225,,0.5404988527297974,0.4654461145401001,0.22035035490989685,0.13731175661087036,0.5574890375137329,0.4510194957256317,1.0,0.12381669878959656,0.0037151575088500977,0.4983339011669159,0.26161313109099865
0.725,1.0,0.29,0.3,0.5462409853935242,2.62615704536438,0.11907246708869934,0.5592377185821533,0.46628648042678833,0.23066255450248718,0.13757121562957764,0.7134131193161011,0.4350704848766327,1.0,0.13036662340164185,0.05249512195587158,0.5742418169975281,0.273120475121541
0.725,1.0,0.29,0.3,0.4156489670276642,3.812732696533203,,0.4342505931854248,0.5696101188659668,0.27657052874565125,0.18487200140953064,0.548762857913971,0.5732867121696472,1.0,0.16047684848308563,0.06740826368331909,0.5600571036338806,0.20782443901756778
0.95,1.0,0.29,0.3,0.523226261138916,2.8131043910980225,,0.5404987931251526,0.4654461145401001,0.22035035490989685,0.13731175661087036,0.5574890375137329,0.4510194957256317,1.0,0.12381669878959656,0.0037151575088500977,0.4983339011669159,0.26161313220858573
0.95,1.0,0.29,0.3,0.5462409853935242,2.62615704536438,0.11907246708869934,0.5592377185821533,0.46628648042678833,0.23066255450248718,0.13757121562957764,0.7134131193161011,0.4350704848766327,1.0,0.13036662340164185,0.05249512195587158,0.5742418169975281,0.2731204751378391
0.95,1.0,0.29,0.3,0.4156489670276642,3.812732696533203,,0.4342505931854248,0.5696101188659668,0.27657052874565125,0.18487200140953064,0.548762857913971,0.5732867121696472,1.0,0.16047684848308563,0.06740826368331909,0.5600571036338806,0.20782443856820465
0.05,1.5,0.29,0.3,0.2763233184814453,5.585824012756348,,0.2935958504676819,0.6604203581809998,0.18439236283302307,0.13667725026607513,0.283291757106781,0.7195307612419128,1.0,0.1015595868229866,0.0019434690475463867,0.4954581558704376,0.13816170601407066
0.05,1.5,0.29,0.3,0.31527259945869446,5.013137340545654,0.31308236718177795,0.32826945185661316,0.6665183901786804,0.24904994666576385,0.1665983498096466,0.49308282136917114,0.6884260773658752,1.0,0.14223703742027283,0.09779131412506104,0.5907543897628784,0.1576363548648078
0.05,1.5,0.29,0.3,0.14308249950408936,8.444134712219238,,0.16168417036533356,0.783073902130127,0.26868748664855957,0.27162930369377136,0.26580873131752014,0.8742980360984802,1.0,0.15519295632839203,0.14135420322418213,0.5703978538513184,0.07154124040447642
0.27499999999999997,1.5,0.29,0.3,0.2763233184814453,5.585824012756348,,0.2935958504676819,0.6604203581809998,0.18439236283302307,0.13667725026607513,0.283291757106781,0.7195307612419128,1.0,0.1015595868229866,0.0019434690475463867,0.4954581558704376,0.13816170526435598
0.27499999999999997,1.5,0.29,0.3,0.31527259945869446,5.013137340545654,0.31308236718177795,0.32826945185661316,0.6665183901786804,0.24904994666576385,0.1665983498096466,0.49308282136917114,0.6884260773658752,1.0,0.14223703742027283,0.09779131412506104,0.5907543897628784,0.15763635520939714
0.27499999999999997,1.5,0.29,0.3,0.14308249950408936,8.444134712219238,,0.16168418526649475,0.783073902130127,0.26868748664855957,0.27162930369377136,0.26580873131752014,0.8742980360984802,1.0,0.15519295632839203,0.14135420322418213,0.5703978538513184,0.07154124037944712
0.49999999999999994,1.5,0.29,0.3,0.2763233184814453,5.585824012756348,,0.2935958802700043,0.6604203581809998,0.18439236283302307,0.13667725026607513,0.283291757106781,0.7195307612419128,1.0,0.1015595868229866,0.0019434690475463867,0.4954581558704376,0.13816170540871098
0.49999999999999994,1.5,0.29,0.3,0.31527259945869446,5.013137340545654,0.31308236718177795,0.32826945185661316,0.6665183901786804,0.24904994666576385,0.1665983498096466,0.49308282136917114,0.6884260773658752,1.0,0.14223703742027283,0.09779131412506104,0.5907543897628784,0.15763635498064105
0.49999999999999994,1.5,0.29,0.3,0.14308249950408936,8.444134712219238,,0.16168417036533356,0.783073902130127,0.26868748664855957,0.27162930369377136,0.26580873131752014,0.8742980360984802,1.0,0.15519295632839203,0.14135420322418213,0.5703978538513184,0.07154124066059012
0.725,1.5,0.29,0.3,0.2763233184814453,5.585824012756348,,0.2935958504676819,0.6604203581809998,0.18439236283302307,0.13667725026607513,0.283291757106781,0.7195307612419128,1.0,0.1015595868229866,0.0019434690475463867,0.4954581558704376,0.1381617057672702
0.725,1.5,0.29,0.3,0.31527259945869446,5.013137340545654,0.31308236718177795,0.32826945185661316,0.6665183901786804,0.24904994666576385,0.1665983498096466,0.49308282136917114,0.6884260773658752,1.0,0.14223703742027283,0.09779131412506104,0.5907543897628784,0.15763635528332087
0.725,1.5,0.29,0.3,0.14308249950408936,8.444134712219238,,0.16168417036533356,0.783073902130127,0.26868748664855957,0.27162930369377136,0.26580873131752014,0.8742980360984802,1.0,0.15519295632839203,0.14135420322418213,0.5703978538513184,0.07154124031483661
0.95,1.5,0.29,0.3,0.2763233184814453,5.585824012756348,,0.2935958802700043,0.6604203581809998,0.18439236283302307,0.13667725026607513,0.283291757106781,0.7195307612419128,1.0,0.1015595868229866,0.0019434690475463867,0.4954581558704376,0.13816170574864373
0.95,1.5,0.29,0.3,0.31527259945869446,5.013137340545654,0.31308236718177795,0.32826945185661316,0.6665183901786804,0.24904994666576385,0.1665983498096466,0.49308282136917114,0.6884260773658752,1.0,0.14223703742027283,0.09779131412506104,0.5907543897628784,0.15763635533861817
0.95,1.5,0.29,0.3,0.14308249950408936,8.444134712219238,,0.16168418526649475,0.783073902130127,0.26868748664855957,0.27162930369377136,0.26580873131752014,0.8742980360984802,1.0,0.15519295632839203,0.14135420322418213,0.5703978538513184,0.07154124050517567
0.05,2,0.29,0.3,0.1587739884853363,7.99220609664917,,0.1760464906692505,0.7555857300758362,0.145340695977211,0.13810712099075317,0.15337388217449188,0.8499752283096313,1.0,0.07836516946554184,0.0031998753547668457,0.4975441098213196,0.07938700802158564
0.05,2,0.29,0.3,0.1761835515499115,7.540346145629883,0.5167040824890137,0.18918022513389587,0.7822741866111755,0.2398914098739624,0.19712615013122559,0.3063526749610901,0.8423905372619629,1.0,0.13629353046417236,0.11975604295730591,0.5743715763092041,0.08809178196126595
0.05,2,0.29,0.3,0.05951273813843727,12.253900527954102,,0.07811444997787476,0.8428056240081787,0.20386017858982086,0.42346131801605225,0.1342434138059616,0.9677667021751404,1.0,0.11349906027317047,0.1419306993484497,0.5516749620437622,0.02975639382901136
0.27499999999999997,2,0.29,0.3,0.1587739884853363,7.99220609664917,,0.1760464608669281,0.7555857300758362,0.145340695977211,0.13810712099075317,0.15337388217449188,0.8499752283096313,1.0,0.07836516946554184,0.0031998753547668457,0.4975441098213196,0.07938700797705678
0.27499999999999997,2,0.29,0.3,0.1761835217475891,7.540346622467041,0.5167041420936584,0.18918024003505707,0.7822741866111755,0.2398914098739624,0.19712615013122559,0.3063526749610901,0.8423905372619629,1.0,0.13629353046417236,0.11975604295730591,0.5743715763092041,0.08809178157884162
0.27499999999999997,2,0.29,0.3,0.05951273813843727,12.253900527954102,,0.07811444997787476,0.8428056240081787,0.20386017858982086,0.42346131801605225,0.1342434138059616,0.9677667021751404,1.0,0.11349906027317047,0.1419306993484497,0.5516749620437622,0.02975639387470437
0.49999999999999994,2,0.29,0.3,0.1587739884853363,7.99220609664917,,0.1760464906692505,0.7555857300758362,0.145340695977211,0.13810712099075317,0.15337388217449188,0.8499752283096313,1.0,0.07836516946554184,0.0031998753547668457,0.4975441098213196,0.07938700785016409
0.49999999999999994,2,0.29,0.3,0.1761835217475891,7.540346622467041,0.5167040824890137,0.1891801953315735,0.7822741866111755,0.2398914098739624,0.19712615013122559,0.3063526749610901,0.8423905372619629,1.0,0.13629353046417236,0.11975604295730591,0.5743715763092041,0.08809178211726248
0.49999999999999994,2,0.29,0.3,0.05951273813843727,12.253900527954102,,0.07811444997787476,0.8428056240081787,0.20386017858982086,0.42346131801605225,0.1342434138059616,0.9677667021751404,1.0,0.11349906027317047,0.1419306993484497,0.5516749620437622,0.029756393855204805
0.725,2,0.29,0.3,0.1587739884853363,7.99220609664917,,0.1760464608669281,0.7555857300758362,0.145340695977211,0.13810712099075317,0.15337388217449188,0.8499752283096313,1.0,0.07836516946554184,0.0031998753547668457,0.4975441098213196,0.07938700783153763
0.725,2,0.29,0.3,0.1761835515499115,7.540346145629883,0.5167041420936584,0.18918024003505707,0.7822741866111755,0.2398914098739624,0.19712615013122559,0.3063526749610901,0.8423905372619629,1.0,0.13629353046417236,0.11975604295730591,0.5743715763092041,0.08809178181109019
0.725,2,0.29,0.3,0.05951273813843727,12.253900527954102,,0.07811444997787476,0.8428056240081787,0.20386017858982086,0.42346131801605225,0.1342434138059616,0.9677667021751404,1.0,0.11349906027317047,0.1419306993484497,0.5516749620437622,0.02975639377400512
0.95,2,0.29,0.3,0.1587739884853363,7.99220609664917,,0.1760464608669281,0.7555857300758362,0.145340695977211,0.13810712099075317,0.15337388217449188,0.8499752283096313,1.0,0.07836516946554184,0.0031998753547668457,0.4975441098213196,0.07938700803730171
0.95,2,0.29,0.3,0.1761835217475891,7.540346622467041,0.5167040824890137,0.1891801953315735,0.7822741866111755,0.2398914098739624,0.19712615013122559,0.3063526749610901,0.8423905372619629,1.0,0.13629353046417236,0.11975604295730591,0.5743715763092041,0.08809178161667659
0.95,2,0.29,0.3,0.05951273813843727,12.253900527954102,,0.07811444997787476,0.8428056240081787,0.20386017858982086,0.42346131801605225,0.1342434138059616,0.9677667021751404,1.0,0.11349906027317047,0.1419306993484497,0.5516749620437622,0.029756393891584593
0.05,0.5,0.1,0.4,0.8465145230293274,0.7236558198928833,,0.8637868762016296,0.21504729986190796,0.24072261154651642,0.1385163515806198,0.9183125495910645,0.10481888055801392,1.0,0.1368303894996643,0.006856441497802734,0.5070902109146118,0.4232571792136878
0.05,0.5,0.1,0.4,0.8159303069114685,0.88346928358078,0.048264484852552414,0.8289269804954529,0.22350066900253296,0.20552575588226318,0.11608289182186127,0.8955714106559753,0.13860754668712616,1.0,0.11453258246183395,0.008689522743225098,0.5170894861221313,0.40796516252914444
0.05,0.5,0.1,0.4,0.8253279328346252,0.8337345123291016,,0.8439290523529053,0.24151931703090668,0.2656303644180298,0.15536725521087646,0.9149985909461975,0.12274541705846786,1.0,0.15315671265125275,0.012524962425231934,0.5150564312934875,0.41266381059074775
0.27499999999999997,0.5,0.1,0.4,0.8465144634246826,0.7236561179161072,,0.8637868762016296,0.21504729986190796,0.24072261154651642,0.1385163515806198,0.9183125495910645,0.10481888055801392,1.0,0.1368303894996643,0.006856441497802734,0.5070902109146118,0.4232571803685278
0.27499999999999997,0.5,0.1,0.4,0.8159303069114685,0.88346928358078,0.048264481127262115,0.8289269208908081,0.22350066900253296,0.20552575588226318,0.11608289182186127,0.8955714106559753,0.13860754668712616,1.0,0.11453258246183395,0.008689522743225098,0.5170894861221313,0.4079651651461609
0.27499999999999997,0.5,0.1,0.4,0.8253279328346252,0.8337345123291016,,0.8439290523529053,0.24151931703090668,0.2656303644180298,0.15536725521087646,0.9149985909461975,0.12274541705846786,1.0,0.15315671265125275,0.012524962425231934,0.5150564312934875,0.41266381087014453
0.49999999999999994,0.5,0.1,0.4,0.8465144634246826,0.7236561179161072,,0.8637868762016296,0.21504729986190796,0.24072261154651642,0.1385163515806198,0.9183125495910645,0.10481888055801392,1.0,0.1368303894996643,0.006856441497802734,0.5070902109146118,0.42325717883184555
0.49999999999999994,0.5,0.1,0.4,0.8159303069114685,0.88346928358078,0.048264481127262115,0.8289269804954529,0.22350066900253296,0.20552575588226318,0.11608289182186127,0.8955714106559753,0.13860754668712616,1.0,0.11453258246183395,0.008689522743225098,0.5170894861221313,0.407965162966866
0.49999999999999994,0.5,0.1,0.4,0.8253279328346252,0.8337345123291016,,0.8439290523529053,0.24151931703090668,0.2656303644180298,0.15536725521087646,0.9149985909461975,0.12274541705846786,1.0,0.15315671265125275,0.012524962425231934,0.5150564312934875,0.41266381174558775
0.725,0.5,0.1,0.4,0.8465145230293274,0.7236558198928833,,0.8637868762016296,0.21504729986190796,0.24072261154651642,0.1385163515806198,0.9183125495910645,0.10481888055801392,1.0,0.1368303894996643,0.006856441497802734,0.5070902109146118,0.423257180294022
0.725,0.5,0.1,0.4,0.8159303069114685,0.88346928358078,0.048264481127262115,0.8289269804954529,0.22350066900253296,0.20552575588226318,0.11608289182186127,0.8955714106559753,0.13860754668712616,1.0,0.11453258246183395,0.008689522743225098,0.5170894861221313,0.4079651624080725
0.725,0.5,0.1,0.4,0.8253279328346252,0.8337345123291016,,0.8439290523529053,0.24151931703090668,0.2656303644180298,0.15536725521087646,0.9149985909461975,0.12274541705846786,1.0,0.15315671265125275,0.012524962425231934,0.5150564312934875,0.4126638104231097
0.95,0.5,0.1,0.4,0.8465144634246826,0.7236561179161072,,0.8637868762016296,0.21504729986190796,0.24072261154651642,0.1385163515806198,0.9183125495910645,0.10481888055801392,1.0,0.1368303894996643,0.006856441497802734,0.5070902109146118,0.4232571793626994
0.95,0.5,0.1,0.4,0.8159303069114685,0.88346928358078,0.048264481127262115,0.8289269804954529,0.22350066900253296,0.20552575588226318,0.11608289182186127,0.8955714106559753,0.13860754668712616,1.0,0.11453258246183395,0.008689522743225098,0.5170894861221313,0.4079651634232141
0.95,0.5,0.1,0.4,0.8253279328346252,0.8337345123291016,,0.8439290523529053,0.24151931703090668,0.2656303644180298,0.15536725521087646,0.9149985909461975,0.12274541705846786,1.0,0.15315671265125275,0.012524962425231934,0.5150564312934875,0.41266381102846933
0.05,1.0,0.1,0.4,0.6758092641830444,1.7017585039138794,,0.693081796169281,0.3469577133655548,0.23117108643054962,0.13752400875091553,0.7245622873306274,0.28777268528938293,1.0,0.13069160282611847,0.004405617713928223,0.5016210675239563,0.33790468473918733
0.05,1.0,0.1,0.4,0.6603620648384094,1.8021787405014038,0.11445979028940201,0.6733589768409729,0.3626554012298584,0.21590088307857513,0.12522859871387482,0.7824028134346008,0.3096347153186798,1.0,0.12101395428180695,0.027954041957855225,0.5460187196731567,0.33018109896802345
0.05,1.0,0.1,0.4,0.6112604737281799,2.1377367973327637,,0.6298624873161316,0.4125846028327942,0.26883450150489807,0.16525493562221527,0.7203234434127808,0.35831218957901,1.0,0.15529103577136993,0.03299516439437866,0.5376080274581909,0.30563023178488946
0.27499999999999997,1.0,0.1,0.4,0.6758092641830444,1.7017585039138794,,0.693081796169281,0.3469577133655548,0.23117108643054962,0.13752400875091553,0.7245622873306274,0.28777268528938293,1.0,0.13069160282611847,0.004405617713928223,0.5016210675239563,0.3379046860709786
0.27499999999999997,1.0,0.1,0.4,0.6603620648384094,1.8021787405014038,0.11445978283882141,0.6733589768409729,0.3626554012298584,0.21590088307857513,0.12522859871387482,0.7824028134346008,0.3096347153186798,1.0,0.12101395428180695,0.027954041957855225,0.5460187196731567,0.33018109886557795
0.27499999999999997,1.0,0.1,0.4,0.6112604737281799,2.1377367973327637,,0.6298624873161316,0.4125846028327942,0.26883450150489807,0.16525493562221527,0.7203234434127808,0.35831218957901,1.0,0.15529103577136993,0.03299516439437866,0.5376080274581909,0.30563023206428624
0.49999999999999994,1.0,0.1,0.4,0.6758091449737549,1.7017592191696167,,0.693081796169281,0.3469577133655548,0.23117108643054962,0.13752400875091553,0.7245622873306274,0.28777268528938293,1.0,0.13069160282611847,0.004405617713928223,0.5016210675239563,0.3379046841803938
0.49999999999999994,1.0,0.1,0.4,0.6603620648384094,1.8021787405014038,0.11445979028940201,0.6733589768409729,0.3626554012298584,0.21590088307857513,0.12522859871387482,0.7824028134346008,0.3096347153186798,1.0,0.12101395428180695,0.027954041957855225,0.5460187196731567,0.3301810998760629
0.49999999999999994,1.0,0.1,0.4,0.6112604737281799,2.1377367973327637,,0.6298624873161316,0.4125846028327942,0.26883450150489807,0.16525493562221527,0.7203234434127808,0.35831218957901,1.0,0.15529103577136993,0.03299516439437866,0.5376080274581909,0.3056302313564811
0.725,1.0,0.1,0.4,0.6758092641830444,1.7017585039138794,,0.693081796169281,0.3469577133655548,0.23117108643054962,0.13752400875091553,0.7245622873306274,0.28777268528938293,1.0,0.13069160282611847,0.004405617713928223,0.5016210675239563,0.3379046853724867
0.725,1.0,0.1,0.4,0.6603620052337646,1.802179217338562,0.11445979028940201,0.6733589768409729,0.3626554012298584,0.21590088307857513,0.12522859871387482,0.7824028134346008,0.3096347153186798,1.0,0.12101395428180695,0.027954041957855225,0.5460187196731567,0.33018110059318134
0.725,1.0,0.1,0.4,0.6112603545188904,2.137737512588501,,0.6298624873161316,0.4125846028327942,0.26883450150489807,0.16525493562221527,0.7203234434127808,0.35831218957901,1.0,0.15529103577136993,0.03299516439437866,0.5376080274581909,0.3056302316591609
0.95,1.0,0.1,0.4,0.6758090853691101,1.701759696006775,,0.693081796169281,0.3469577133655548,0.23117108643054962,0.13752400875091553,0.7245622873306274,0.28777268528938293,1.0,0.13069160282611847,0.004405617713928223,0.5016210675239563,0.33790468542836605
0.95,1.0,0.1,0.4,0.6603620648384094,1.8021787405014038,0.11445978283882141,0.6733589768409729,0.3626554012298584,0.21590088307857513,0.12522859871387482,0.7824028134346008,0.3096347153186798,1.0,0.12101395428180695,0.027954041957855225,0.5460187196731567,0.33018109923810696
